utc,value,local,mo,hr,dofw,pv,trend,iso,tmpf
2022-11-24 20:00:00+00:00,0.467036,2022-11-24 14:00:00-06:00,11,14,3,0.5895696340996334,0.166932,6807.624907,72.0
2022-11-24 21:00:00+00:00,0.427789,2022-11-24 15:00:00-06:00,11,15,3,0.4532013425311372,0.16693236,6676.529542,72.0
2022-11-24 22:00:00+00:00,0.430383,2022-11-24 16:00:00-06:00,11,16,3,0.2669295033438415,0.16693272,6527.745881,73.9
2022-11-24 23:00:00+00:00,0.424447,2022-11-24 17:00:00-06:00,11,17,3,0.057060318618967085,0.16693308,6434.882999,72.0
2022-11-25 00:00:00+00:00,0.42583,2022-11-24 18:00:00-06:00,11,18,3,0.0,0.16693344,6419.504303,68.0
2022-11-25 01:00:00+00:00,0.402374,2022-11-24 19:00:00-06:00,11,19,3,0.0,0.1669338,6382.593736,64.9
2022-11-25 02:00:00+00:00,0.397303,2022-11-24 20:00:00-06:00,11,20,3,0.0,0.16693416,6302.036472,64.0
2022-11-25 03:00:00+00:00,0.379092,2022-11-24 21:00:00-06:00,11,21,3,0.0,0.16693452,6214.646905,64.0
2022-11-25 04:00:00+00:00,0.357999,2022-11-24 22:00:00-06:00,11,22,3,0.0,0.16693488,6090.838212,63.0
2022-11-25 05:00:00+00:00,0.342669,2022-11-24 23:00:00-06:00,11,23,3,0.0,0.16693524,5906.548968,63.0
2022-11-25 06:00:00+00:00,0.316217,2022-11-25 00:00:00-06:00,11,0,4,0.0,0.1669356,5666.382257,63.0
2022-11-25 07:00:00+00:00,0.304115,2022-11-25 01:00:00-06:00,11,1,4,0.0,0.16693596,5326.544993,63.0
2022-11-25 08:00:00+00:00,0.285327,2022-11-25 02:00:00-06:00,11,2,4,0.0,0.16693632,5189.899789,63.0
2022-11-25 09:00:00+00:00,0.277259,2022-11-25 03:00:00-06:00,11,3,4,0.0,0.16693668,5065.132616,62.1
2022-11-25 10:00:00+00:00,0.265214,2022-11-25 04:00:00-06:00,11,4,4,0.0,0.16693704,5043.200996,62.1
2022-11-25 11:00:00+00:00,0.268096,2022-11-25 05:00:00-06:00,11,5,4,0.0,0.1669374,5098.953618,61.0
2022-11-25 12:00:00+00:00,0.275242,2022-11-25 06:00:00-06:00,11,6,4,0.0,0.16693776,5246.072726,61.0
2022-11-25 13:00:00+00:00,0.279507,2022-11-25 07:00:00-06:00,11,7,4,0.0,0.16693812,5490.096506,61.0
2022-11-25 14:00:00+00:00,0.289073,2022-11-25 08:00:00-06:00,11,8,4,0.11082650340480976,0.16693848,5708.353198,60.1
2022-11-25 15:00:00+00:00,0.307861,2022-11-25 09:00:00-06:00,11,9,4,0.31969050571036683,0.16693884,5977.426444,60.1
2022-11-25 16:00:00+00:00,0.325957,2022-11-25 10:00:00-06:00,11,10,4,0.4936553328692951,0.1669392,6217.303129,60.1
2022-11-25 17:00:00+00:00,0.346012,2022-11-25 11:00:00-06:00,11,11,4,0.6141685935615214,0.16693956,6379.425114,61.0
2022-11-25 18:00:00+00:00,0.361515,2022-11-25 12:00:00-06:00,11,12,4,0.6720032354593707,0.16693992,6522.571818,61.0
2022-11-25 19:00:00+00:00,0.377363,2022-11-25 13:00:00-06:00,11,13,4,0.6629789470185664,0.16694028,6606.029918,61.0
2022-11-25 20:00:00+00:00,0.355521,2022-11-25 14:00:00-06:00,11,14,4,0.5877419565865161,0.16694064,6598.39674,61.0
2022-11-25 21:00:00+00:00,0.359325,2022-11-25 15:00:00-06:00,11,15,4,0.45177460253261226,0.166941,6560.825642,60.1
2022-11-25 22:00:00+00:00,0.368372,2022-11-25 16:00:00-06:00,11,16,4,0.26589671881086996,0.16694136,6575.52474,59.0
2022-11-25 23:00:00+00:00,0.371081,2022-11-25 17:00:00-06:00,11,17,4,0.05651084371081525,0.16694172,6650.917598,59.0
2022-11-26 00:00:00+00:00,0.403296,2022-11-25 18:00:00-06:00,11,18,4,0.0,0.16694208,6864.243404,57.9
2022-11-26 01:00:00+00:00,0.412172,2022-11-25 19:00:00-06:00,11,19,4,0.0,0.16694244,6930.272348,57.9
2022-11-26 02:00:00+00:00,0.400357,2022-11-25 20:00:00-06:00,11,20,4,0.0,0.1669428,6829.319308,59.0
2022-11-26 03:00:00+00:00,0.37938,2022-11-25 21:00:00-06:00,11,21,4,0.0,0.16694316,6703.755133,59.0
2022-11-26 04:00:00+00:00,0.36964,2022-11-25 22:00:00-06:00,11,22,4,0.0,0.16694352,6546.307775,57.9
2022-11-26 05:00:00+00:00,0.358633,2022-11-25 23:00:00-06:00,11,23,4,0.0,0.16694388,6272.595119,57.9
2022-11-26 06:00:00+00:00,0.33829,2022-11-26 00:00:00-06:00,11,0,5,0.0,0.16694424,6007.186007,54.0
2022-11-26 07:00:00+00:00,0.311607,2022-11-26 01:00:00-06:00,11,1,5,0.0,0.1669446,5810.570327,51.1
2022-11-26 08:00:00+00:00,0.296969,2022-11-26 02:00:00-06:00,11,2,5,0.0,0.16694496,5628.78449,51.1
2022-11-26 09:00:00+00:00,0.297199,2022-11-26 03:00:00-06:00,11,3,5,0.0,0.16694532,5610.991955,52.0
2022-11-26 10:00:00+00:00,0.303481,2022-11-26 04:00:00-06:00,11,4,5,0.0,0.16694568,5601.069519,52.0
2022-11-26 11:00:00+00:00,0.30544,2022-11-26 05:00:00-06:00,11,5,5,0.0,0.16694604,5707.668304,52.0
2022-11-26 12:00:00+00:00,0.323651,2022-11-26 06:00:00-06:00,11,6,5,0.0,0.1669464,5828.188236,52.0
2022-11-26 13:00:00+00:00,0.337483,2022-11-26 07:00:00-06:00,11,7,5,0.0,0.16694676,6150.914516,50.0
2022-11-26 14:00:00+00:00,0.306132,2022-11-26 08:00:00-06:00,11,8,5,0.10786849812840887,0.16694712,6376.318531,50.0
2022-11-26 15:00:00+00:00,0.302962,2022-11-26 09:00:00-06:00,11,9,5,0.3164785291786684,0.16694748,6522.214094,52.0
2022-11-26 16:00:00+00:00,0.288439,2022-11-26 10:00:00-06:00,11,10,5,0.49056414864209325,0.16694784,6553.311462,53.1
2022-11-26 17:00:00+00:00,0.259567,2022-11-26 11:00:00-06:00,11,11,5,0.6113238613112164,0.1669482,6468.050862,55.9
2022-11-26 18:00:00+00:00,0.258183,2022-11-26 12:00:00-06:00,11,12,5,0.6694861861824314,0.16694856,6357.356292,60.1
2022-11-26 19:00:00+00:00,0.278239,2022-11-26 13:00:00-06:00,11,13,5,0.6608420393569225,0.16694892,6371.398489,61.0
2022-11-26 20:00:00+00:00,0.280659,2022-11-26 14:00:00-06:00,11,14,5,0.5860109769681404,0.16694928,6266.75415,62.1
2022-11-26 21:00:00+00:00,0.303481,2022-11-26 15:00:00-06:00,11,15,5,0.4504512602921991,0.16694964,6151.642551,63.0
2022-11-26 22:00:00+00:00,0.32855,2022-11-26 16:00:00-06:00,11,16,5,0.2649697609264674,0.16695,6216.59744,64.0
2022-11-26 23:00:00+00:00,0.342958,2022-11-26 17:00:00-06:00,11,17,5,0.05604788006812993,0.16695036,6348.159409,63.0
2022-11-27 00:00:00+00:00,0.389926,2022-11-26 18:00:00-06:00,11,18,5,0.0,0.16695072,6685.952221,60.1
2022-11-27 01:00:00+00:00,0.395632,2022-11-26 19:00:00-06:00,11,19,5,0.0,0.16695108,6976.211079,55.9
2022-11-27 02:00:00+00:00,0.393903,2022-11-26 20:00:00-06:00,11,20,5,0.0,0.16695144,7004.736303,52.0
2022-11-27 03:00:00+00:00,0.388082,2022-11-26 21:00:00-06:00,11,21,5,0.0,0.1669518,7087.877368,48.9
2022-11-27 04:00:00+00:00,0.385143,2022-11-26 22:00:00-06:00,11,22,5,0.0,0.16695216,7028.295148,51.1
2022-11-27 05:00:00+00:00,0.391482,2022-11-26 23:00:00-06:00,11,23,5,0.0,0.16695252,6869.898799,50.0
2022-11-27 06:00:00+00:00,0.377939,2022-11-27 00:00:00-06:00,11,0,6,0.0,0.16695288,6641.770259,50.0
2022-11-27 07:00:00+00:00,0.353331,2022-11-27 01:00:00-06:00,11,1,6,0.0,0.16695324,6497.692417,46.9
2022-11-27 08:00:00+00:00,0.326591,2022-11-27 02:00:00-06:00,11,2,6,0.0,0.1669536,6332.40681,45.0
2022-11-27 09:00:00+00:00,0.318868,2022-11-27 03:00:00-06:00,11,3,6,0.0,0.16695396,6246.524288,44.1
2022-11-27 10:00:00+00:00,0.31616,2022-11-27 04:00:00-06:00,11,4,6,0.0,0.16695432,6215.283214,43.0
2022-11-27 11:00:00+00:00,0.308956,2022-11-27 05:00:00-06:00,11,5,6,0.0,0.16695468,6289.923718,41.0
2022-11-27 12:00:00+00:00,0.334832,2022-11-27 06:00:00-06:00,11,6,6,0.0,0.16695504,6468.311395,41.0
2022-11-27 13:00:00+00:00,0.334486,2022-11-27 07:00:00-06:00,11,7,6,0.0,0.1669554,6737.767279,41.0
2022-11-27 14:00:00+00:00,0.327052,2022-11-27 08:00:00-06:00,11,8,6,0.10495420684492832,0.16695576,6950.906686,43.0
2022-11-27 15:00:00+00:00,0.299677,2022-11-27 09:00:00-06:00,11,9,6,0.31331139284036347,0.16695612,6903.055077,52.0
2022-11-27 16:00:00+00:00,0.276971,2022-11-27 10:00:00-06:00,11,10,6,0.48752819435971034,0.16695648,6655.953701,57.9
2022-11-27 17:00:00+00:00,0.260719,2022-11-27 11:00:00-06:00,11,11,6,0.6085458817087356,0.16695684,6328.694652,63.0
2022-11-27 18:00:00+00:00,0.281985,2022-11-27 12:00:00-06:00,11,12,6,0.6670473654855782,0.1669572,6182.635833,66.9
2022-11-27 19:00:00+00:00,0.301406,2022-11-27 13:00:00-06:00,11,13,6,0.6587939276888813,0.16695756,6122.949748,72.0
2022-11-27 20:00:00+00:00,0.319214,2022-11-27 14:00:00-06:00,11,14,6,0.5843776370188386,0.16695792,6103.503409,73.9
2022-11-27 21:00:00+00:00,0.350622,2022-11-27 15:00:00-06:00,11,15,6,0.44923180219139586,0.16695828,6151.128963,75.9
2022-11-27 22:00:00+00:00,0.370678,2022-11-27 16:00:00-06:00,11,16,6,0.26414861654470867,0.16695864,6273.499769,77.0
2022-11-27 23:00:00+00:00,0.421047,2022-11-27 17:00:00-06:00,11,17,6,0.0556705394790946,0.166959,6462.559063,75.0
2022-11-28 00:00:00+00:00,0.454299,2022-11-27 18:00:00-06:00,11,18,6,0.0,0.16695936,6740.767856,66.9
2022-11-28 01:00:00+00:00,0.473721,2022-11-27 19:00:00-06:00,11,19,6,0.0,0.16695972,7047.190311,59.0
2022-11-28 02:00:00+00:00,0.462598,2022-11-27 20:00:00-06:00,11,20,6,0.0,0.16696008,6999.971483,57.0
2022-11-28 03:00:00+00:00,0.453377,2022-11-27 21:00:00-06:00,11,21,6,0.0,0.16696044,6869.619469,61.0
2022-11-28 04:00:00+00:00,0.412056,2022-11-27 22:00:00-06:00,11,22,6,0.0,0.1669608,6657.064278,55.9
2022-11-28 05:00:00+00:00,0.366586,2022-11-27 23:00:00-06:00,11,23,6,0.0,0.16696116,6307.876867,52.0
2022-11-28 06:00:00+00:00,0.316621,2022-11-28 00:00:00-06:00,11,0,0,0.0,0.16696152,5979.342451,50.0
2022-11-28 07:00:00+00:00,0.312356,2022-11-28 01:00:00-06:00,11,1,0,0.0,0.16696188,5763.117128,46.9
2022-11-28 08:00:00+00:00,0.303193,2022-11-28 02:00:00-06:00,11,2,0,0.0,0.16696224,5714.320212,46.9
2022-11-28 09:00:00+00:00,0.29766,2022-11-28 03:00:00-06:00,11,3,0,0.0,0.1669626,5695.923213,46.0
2022-11-28 10:00:00+00:00,0.313854,2022-11-28 04:00:00-06:00,11,4,0,0.0,0.16696296,5799.465057,44.1
2022-11-28 11:00:00+00:00,0.329703,2022-11-28 05:00:00-06:00,11,5,0,0.0,0.16696332,6050.006641,43.0
2022-11-28 12:00:00+00:00,0.388543,2022-11-28 06:00:00-06:00,11,6,0,0.0,0.16696368,6554.799841,44.1
2022-11-28 13:00:00+00:00,0.417012,2022-11-28 07:00:00-06:00,11,7,0,0.0,0.16696404,7326.492372,44.1
2022-11-28 14:00:00+00:00,0.377939,2022-11-28 08:00:00-06:00,11,8,0,0.10208563968565312,0.1669644,7680.041388,45.0
2022-11-28 15:00:00+00:00,0.315814,2022-11-28 09:00:00-06:00,11,9,0,0.3101912041239995,0.16696476,7481.784018,55.9
2022-11-28 16:00:00+00:00,0.276279,2022-11-28 10:00:00-06:00,11,10,0,0.4845495556535943,0.16696512,7167.638748,60.1
2022-11-28 17:00:00+00:00,0.262506,2022-11-28 11:00:00-06:00,11,11,0,0.6058365782436437,0.16696548,6894.145771,64.9
2022-11-28 18:00:00+00:00,0.273571,2022-11-28 12:00:00-06:00,11,12,0,0.6646884256886703,0.16696584,6690.762039,71.1
2022-11-28 19:00:00+00:00,0.287575,2022-11-28 13:00:00-06:00,11,13,0,0.6568359079678142,0.1669662,6628.139985,73.0
2022-11-28 20:00:00+00:00,0.300599,2022-11-28 14:00:00-06:00,11,14,0,0.5828428152539881,0.16696656,6643.085285,75.9
2022-11-28 21:00:00+00:00,0.330509,2022-11-28 15:00:00-06:00,11,15,0,0.4481166504916508,0.16696692,6691.758942,75.9
2022-11-28 22:00:00+00:00,0.364799,2022-11-28 16:00:00-06:00,11,16,0,0.26343321579941664,0.16696728,6798.844066,77.0
2022-11-28 23:00:00+00:00,0.398859,2022-11-28 17:00:00-06:00,11,17,0,0.055377984875126386,0.16696764,6946.120412,73.9
2022-11-29 00:00:00+00:00,0.451418,2022-11-28 18:00:00-06:00,11,18,0,0.0,0.166968,7193.102238,68.0
2022-11-29 01:00:00+00:00,0.456662,2022-11-28 19:00:00-06:00,11,19,0,0.0,0.16696836,7462.099831,66.9
2022-11-29 02:00:00+00:00,0.453781,2022-11-28 20:00:00-06:00,11,20,0,0.0,0.16696872,7383.91967,66.9
2022-11-29 03:00:00+00:00,0.452167,2022-11-28 21:00:00-06:00,11,21,0,0.0,0.16696908,7250.695762,66.9
2022-11-29 04:00:00+00:00,0.430671,2022-11-28 22:00:00-06:00,11,22,0,0.0,0.16696944,6968.725798,66.9
2022-11-29 05:00:00+00:00,0.392001,2022-11-28 23:00:00-06:00,11,23,0,0.0,0.1669698,6529.480421,66.0
2022-11-29 06:00:00+00:00,0.357135,2022-11-29 00:00:00-06:00,11,0,1,0.0,0.16697016,6102.943829,66.0
2022-11-29 07:00:00+00:00,0.321231,2022-11-29 01:00:00-06:00,11,1,1,0.0,0.16697052,5674.931552,66.0
2022-11-29 08:00:00+00:00,0.287344,2022-11-29 02:00:00-06:00,11,2,1,0.0,0.16697088,5495.314517,66.0
2022-11-29 09:00:00+00:00,0.27674,2022-11-29 03:00:00-06:00,11,3,1,0.0,0.16697124,5382.170429,66.9
2022-11-29 10:00:00+00:00,0.270747,2022-11-29 04:00:00-06:00,11,4,1,0.0,0.1669716,5341.039437,68.0
2022-11-29 11:00:00+00:00,0.310224,2022-11-29 05:00:00-06:00,11,5,1,0.0,0.16697196,5455.387657,68.0
2022-11-29 12:00:00+00:00,0.334832,2022-11-29 06:00:00-06:00,11,6,1,0.0,0.16697232,5726.8698,68.0
2022-11-29 13:00:00+00:00,0.390157,2022-11-29 07:00:00-06:00,11,7,1,0.0,0.16697268,6312.367383,69.1
2022-11-29 14:00:00+00:00,0.375692,2022-11-29 08:00:00-06:00,11,8,1,0.09926476165782032,0.16697304,6625.422944,68.0
2022-11-29 15:00:00+00:00,0.372695,2022-11-29 09:00:00-06:00,11,9,1,0.3071200463030721,0.1669734,6727.345823,70.0
2022-11-29 16:00:00+00:00,0.370505,2022-11-29 10:00:00-06:00,11,10,1,0.4816302859437402,0.16697376,6831.459735,72.0
2022-11-29 17:00:00+00:00,0.337022,2022-11-29 11:00:00-06:00,11,11,1,0.6031978320250827,0.16697412,6946.987007,73.9
2022-11-29 18:00:00+00:00,0.343822,2022-11-29 12:00:00-06:00,11,12,1,0.6624109674860156,0.16697448,7053.611829,75.9
2022-11-29 19:00:00+00:00,0.348202,2022-11-29 13:00:00-06:00,11,13,1,0.6549692173448419,0.16697484,7245.908035,80.1
2022-11-29 20:00:00+00:00,0.380071,2022-11-29 14:00:00-06:00,11,14,1,0.5814073271018322,0.1669752,7459.051288,81.0
2022-11-29 21:00:00+00:00,0.419087,2022-11-29 15:00:00-06:00,11,15,1,0.4471061640442678,0.16697556,7670.297639,81.0
2022-11-29 22:00:00+00:00,0.481097,2022-11-29 16:00:00-06:00,11,16,1,0.26282343351518905,0.16697592,7772.454411,82.0
2022-11-29 23:00:00+00:00,0.510201,2022-11-29 17:00:00-06:00,11,17,1,0.05516943438030817,0.16697628,7824.786643,80.1
2022-11-30 00:00:00+00:00,0.543396,2022-11-29 18:00:00-06:00,11,18,1,0.0,0.16697664,7995.283745,73.9
2022-11-30 01:00:00+00:00,0.519652,2022-11-29 19:00:00-06:00,11,19,1,0.0,0.166977,8109.859523,68.0
2022-11-30 02:00:00+00:00,0.498963,2022-11-29 20:00:00-06:00,11,20,1,0.0,0.16697736,7889.905994,66.0
2022-11-30 03:00:00+00:00,0.477006,2022-11-29 21:00:00-06:00,11,21,1,0.0,0.16697772,7568.42678,63.0
2022-11-30 04:00:00+00:00,0.43799,2022-11-29 22:00:00-06:00,11,22,1,0.0,0.16697808,7114.921947,62.1
2022-11-30 05:00:00+00:00,0.402778,2022-11-29 23:00:00-06:00,11,23,1,0.0,0.16697844,6615.760857,61.0
2022-11-30 06:00:00+00:00,0.356385,2022-11-30 00:00:00-06:00,11,0,2,0.0,0.1669788,6109.338177,59.0
2022-11-30 07:00:00+00:00,0.321807,2022-11-30 01:00:00-06:00,11,1,2,0.0,0.16697916,5645.749806,57.9
2022-11-30 08:00:00+00:00,0.302905,2022-11-30 02:00:00-06:00,11,2,2,0.0,0.16697952,5410.029554,61.0
2022-11-30 09:00:00+00:00,0.264753,2022-11-30 03:00:00-06:00,11,3,2,0.0,0.16697988,5307.896195,59.0
2022-11-30 10:00:00+00:00,0.258875,2022-11-30 04:00:00-06:00,11,4,2,0.0,0.16698024,5292.130977,54.0
2022-11-30 11:00:00+00:00,0.296853,2022-11-30 05:00:00-06:00,11,5,2,0.0,0.1669806,5506.829893,50.0
2022-11-30 12:00:00+00:00,0.336964,2022-11-30 06:00:00-06:00,11,6,2,0.0,0.16698096,6025.563112,48.0
2022-11-30 13:00:00+00:00,0.37742,2022-11-30 07:00:00-06:00,11,7,2,0.0,0.16698132,6896.780501,46.0
2022-11-30 14:00:00+00:00,0.366355,2022-11-30 08:00:00-06:00,11,8,2,0.0964934882214441,0.16698168,7461.122521,46.0
2022-11-30 15:00:00+00:00,0.330567,2022-11-30 09:00:00-06:00,11,9,2,0.3040999769989939,0.16698204,7521.804043,46.9
2022-11-30 16:00:00+00:00,0.310454,2022-11-30 10:00:00-06:00,11,10,2,0.4787724051569519,0.1669824,7420.552849,50.0
2022-11-30 17:00:00+00:00,0.285558,2022-11-30 11:00:00-06:00,11,11,2,0.6006314807489667,0.16698276,7280.559059,52.0
2022-11-30 18:00:00+00:00,0.273744,2022-11-30 12:00:00-06:00,11,12,2,0.660216539255253,0.16698312,7073.646233,57.0
2022-11-30 19:00:00+00:00,0.276395,2022-11-30 13:00:00-06:00,11,13,2,0.6531950338943848,0.16698348,6897.233841,59.0
2022-11-30 20:00:00+00:00,0.253804,2022-11-30 14:00:00-06:00,11,14,2,0.5800719250994408,0.16698384,6765.127806,61.0
2022-11-30 21:00:00+00:00,0.273398,2022-11-30 15:00:00-06:00,11,15,2,0.4462006390036434,0.1669842,6696.171272,62.1
2022-11-30 22:00:00+00:00,0.302962,2022-11-30 16:00:00-06:00,11,16,2,0.26231909056460395,0.16698456,6724.676555,62.1
2022-11-30 23:00:00+00:00,0.364166,2022-11-30 17:00:00-06:00,11,17,2,0.05504416421118394,0.16698492,6947.490256,60.1
2022-12-01 00:00:00+00:00,0.374942,2022-11-30 18:00:00-06:00,11,18,2,0.0,0.16698528,7477.821449,55.9
2022-12-01 01:00:00+00:00,0.437125,2022-11-30 19:00:00-06:00,11,19,2,0.0,0.16698564,7985.553578,53.1
2022-12-01 02:00:00+00:00,0.442485,2022-11-30 20:00:00-06:00,11,20,2,0.0,0.166986,8135.626868,51.1
2022-12-01 03:00:00+00:00,0.461561,2022-11-30 21:00:00-06:00,11,21,2,0.0,0.16698636,8107.405784,50.0
2022-12-01 04:00:00+00:00,0.441736,2022-11-30 22:00:00-06:00,11,22,2,0.0,0.16698672,7950.988221,48.9
2022-12-01 05:00:00+00:00,0.404161,2022-11-30 23:00:00-06:00,11,23,2,0.0,0.16698708,7629.111397,48.0
2022-12-01 06:00:00+00:00,0.384912,2022-12-01 00:00:00-06:00,12,0,3,0.0,0.16698744,7280.498934,46.9
2022-12-01 07:00:00+00:00,0.361803,2022-12-01 01:00:00-06:00,12,1,3,0.0,0.1669878,7045.815981,46.9
2022-12-01 08:00:00+00:00,0.334313,2022-12-01 02:00:00-06:00,12,2,3,0.0,0.16698816,6983.777184,46.9
2022-12-01 09:00:00+00:00,0.328608,2022-12-01 03:00:00-06:00,12,3,3,0.0,0.16698852,6955.862144,46.9
2022-12-01 10:00:00+00:00,0.328089,2022-12-01 04:00:00-06:00,12,4,3,0.0,0.16698888,6968.67552,46.0
2022-12-01 11:00:00+00:00,0.349816,2022-12-01 05:00:00-06:00,12,5,3,0.0,0.16698924,7167.916361,46.9
2022-12-01 12:00:00+00:00,0.398571,2022-12-01 06:00:00-06:00,12,6,3,0.0,0.1669896,7634.675133,46.9
2022-12-01 13:00:00+00:00,0.444848,2022-12-01 07:00:00-06:00,12,7,3,0.0,0.16698996,8345.427068,48.0
2022-12-01 14:00:00+00:00,0.427444,2022-12-01 08:00:00-06:00,12,8,3,0.09377368087448774,0.16699032,8620.410609,48.0
2022-12-01 15:00:00+00:00,0.422487,2022-12-01 09:00:00-06:00,12,9,3,0.301133026761721,0.16699068,8525.610109,48.0
2022-12-01 16:00:00+00:00,0.453665,2022-12-01 10:00:00-06:00,12,10,3,0.4759778985083582,0.16699104,8325.035443,48.0
2022-12-01 17:00:00+00:00,0.415168,2022-12-01 11:00:00-06:00,12,11,3,0.5981393177204073,0.1669914,8099.869412,48.9
2022-12-01 18:00:00+00:00,0.429518,2022-12-01 12:00:00-06:00,12,12,3,0.658106636412599,0.16699176,7830.760241,51.1
2022-12-01 19:00:00+00:00,0.419202,2022-12-01 13:00:00-06:00,12,13,3,0.6515144763747907,0.16699212,7693.058037,51.1
2022-12-01 20:00:00+00:00,0.382953,2022-12-01 14:00:00-06:00,12,14,3,0.578837299108943,0.16699248,7576.282446,50.0
2022-12-01 21:00:00+00:00,0.393499,2022-12-01 15:00:00-06:00,12,15,3,0.4454003095391464,0.16699284,7481.974466,50.0
2022-12-01 22:00:00+00:00,0.400876,2022-12-01 16:00:00-06:00,12,16,3,0.26191995516522854,0.1669932,7521.580762,48.9
2022-12-01 23:00:00+00:00,0.428193,2022-12-01 17:00:00-06:00,12,17,3,0.05500151041898995,0.16699356,7697.427852,48.9
2022-12-02 00:00:00+00:00,0.460293,2022-12-01 18:00:00-06:00,12,18,3,0.0,0.16699392,8011.812694,48.9
2022-12-02 01:00:00+00:00,0.466632,2022-12-01 19:00:00-06:00,12,19,3,0.0,0.16699428,8214.943466,50.0
2022-12-02 02:00:00+00:00,0.485131,2022-12-01 20:00:00-06:00,12,20,3,0.0,0.16699464,8219.231167,51.1
2022-12-02 03:00:00+00:00,0.465018,2022-12-01 21:00:00-06:00,12,21,3,0.0,0.166995,8065.213688,51.1
2022-12-02 04:00:00+00:00,0.446173,2022-12-01 22:00:00-06:00,12,22,3,0.0,0.16699536,7746.371307,52.0
2022-12-02 05:00:00+00:00,0.388197,2022-12-01 23:00:00-06:00,12,23,3,0.0,0.16699572,7284.957444,52.0
2022-12-02 06:00:00+00:00,0.35166,2022-12-02 00:00:00-06:00,12,0,4,0.0,0.16699608,6845.660144,52.0
2022-12-02 07:00:00+00:00,0.323824,2022-12-02 01:00:00-06:00,12,1,4,0.0,0.16699644,6275.533772,52.0
2022-12-02 08:00:00+00:00,0.304518,2022-12-02 02:00:00-06:00,12,2,4,0.0,0.1669968,6086.471426,52.0
2022-12-02 09:00:00+00:00,0.315871,2022-12-02 03:00:00-06:00,12,3,4,0.0,0.16699716,5966.277756,52.0
2022-12-02 10:00:00+00:00,0.307918,2022-12-02 04:00:00-06:00,12,4,4,0.0,0.16699752,5937.428428,53.1
2022-12-02 11:00:00+00:00,0.332296,2022-12-02 05:00:00-06:00,12,5,4,0.0,0.16699788,6040.793958,53.1
2022-12-02 12:00:00+00:00,0.347856,2022-12-02 06:00:00-06:00,12,6,4,0.0,0.16699824,6336.437617,53.1
2022-12-02 13:00:00+00:00,0.383702,2022-12-02 07:00:00-06:00,12,7,4,0.0,0.1669986,6806.81531,54.0
2022-12-02 14:00:00+00:00,0.373847,2022-12-02 08:00:00-06:00,12,8,4,0.09110714277082868,0.16699896,7090.918958,55.0
2022-12-02 15:00:00+00:00,0.364799,2022-12-02 09:00:00-06:00,12,9,4,0.2982211977286643,0.16699932,7148.890804,55.9
2022-12-02 16:00:00+00:00,0.351429,2022-12-02 10:00:00-06:00,12,10,4,0.473248715344562,0.16699968,7131.29803,57.9
2022-12-02 17:00:00+00:00,0.357769,2022-12-02 11:00:00-06:00,12,11,4,0.5957230909290209,0.16700004,7105.578025,60.1
2022-12-02 18:00:00+00:00,0.35189,2022-12-02 12:00:00-06:00,12,12,4,0.6560827008117239,0.1670004,7053.122349,61.0
2022-12-02 19:00:00+00:00,0.382895,2022-12-02 13:00:00-06:00,12,13,4,0.649928604020687,0.16700076,6942.461995,63.0
2022-12-02 20:00:00+00:00,0.372061,2022-12-02 14:00:00-06:00,12,14,4,0.5777040765503003,0.16700112,6881.938619,63.0
2022-12-02 21:00:00+00:00,0.379265,2022-12-02 15:00:00-06:00,12,15,4,0.444705348541459,0.16700148,6823.503733,64.0
2022-12-02 22:00:00+00:00,0.375231,2022-12-02 16:00:00-06:00,12,16,4,0.2616257441108429,0.16700184,6802.065979,64.0
2022-12-02 23:00:00+00:00,0.387102,2022-12-02 17:00:00-06:00,12,17,4,0.05504086948442344,0.1670022,6859.01256,64.9
2022-12-03 00:00:00+00:00,0.367278,2022-12-02 18:00:00-06:00,12,18,4,0.0,0.16700256,7063.547032,64.0
2022-12-03 01:00:00+00:00,0.411768,2022-12-02 19:00:00-06:00,12,19,4,0.0,0.16700292,7194.152139,64.0
2022-12-03 02:00:00+00:00,0.412863,2022-12-02 20:00:00-06:00,12,20,4,0.0,0.16700328,7069.699758,64.0
2022-12-03 03:00:00+00:00,0.410327,2022-12-02 21:00:00-06:00,12,21,4,0.0,0.16700364,6933.811627,63.0
2022-12-03 04:00:00+00:00,0.385719,2022-12-02 22:00:00-06:00,12,22,4,0.0,0.167004,6741.411951,63.0
2022-12-03 05:00:00+00:00,0.395689,2022-12-02 23:00:00-06:00,12,23,4,0.0,0.16700436,6457.508702,64.0
2022-12-03 06:00:00+00:00,0.35944,2022-12-03 00:00:00-06:00,12,0,5,0.0,0.16700472,6118.031628,64.0
2022-12-03 07:00:00+00:00,0.338578,2022-12-03 01:00:00-06:00,12,1,5,0.0,0.16700508,5822.955843,63.0
2022-12-03 08:00:00+00:00,0.301867,2022-12-03 02:00:00-06:00,12,2,5,0.0,0.16700544,5624.861623,64.0
2022-12-03 09:00:00+00:00,0.278469,2022-12-03 03:00:00-06:00,12,3,5,0.0,0.1670058,5518.4481,64.0
2022-12-03 10:00:00+00:00,0.278412,2022-12-03 04:00:00-06:00,12,4,5,0.0,0.16700616,5486.70827,64.0
2022-12-03 11:00:00+00:00,0.277778,2022-12-03 05:00:00-06:00,12,5,5,0.0,0.16700652,5559.903492,64.0
